id,date,user,pc,activity
EVT-0015913,02/15/2023 09:50:11,U0156,PC-0023,Logon
EVT-0015914,02/15/2023 10:20:11,U0156,PC-0023,Logoff
EVT-0015915,02/15/2023 08:15:37,U0157,PC-0165,Logon
EVT-0015916,02/15/2023 14:50:13,U0157,PC-0165,Logoff
EVT-0015917,02/15/2023 06:15:49,U0158,PC-0090,Logon
EVT-0015918,02/15/2023 08:31:49,U0158,PC-0090,Logoff
EVT-0015919,02/15/2023 06:52:32,U0158,PC-0090,Logon
EVT-0015920,02/15/2023 11:56:20,U0158,PC-0090,Logoff
EVT-0015921,02/15/2023 07:43:53,U0159,PC-0124,Logon
EVT-0015922,02/15/2023 14:45:07,U0159,PC-0124,Logoff
EVT-0015923,02/15/2023 08:44:24,U0160,PC-0170,Logon
EVT-0015924,02/15/2023 13:23:20,U0160,PC-0170,Logoff
EVT-0015925,02/15/2023 10:24:31,U0161,PC-0044,Logon
EVT-0015926,02/15/2023 15:26:30,U0161,PC-0044,Logoff
EVT-0015927,02/15/2023 08:09:35,U0162,PC-0123,Logon
EVT-0015928,02/15/2023 11:23:24,U0162,PC-0123,Logoff
EVT-0015929,02/15/2023 09:06:56,U0162,PC-0123,Logon
EVT-0015930,02/15/2023 13:07:29,U0162,PC-0123,Logoff
EVT-0015931,02/15/2023 09:26:08,U0163,PC-0051,Logon
EVT-0015932,02/15/2023 13:19:40,U0163,PC-0051,Logoff
EVT-0015933,02/15/2023 08:11:13,U0165,PC-0132,Logon
EVT-0015934,02/15/2023 13:51:36,U0165,PC-0132,Logoff
EVT-0015935,02/15/2023 06:27:44,U0165,PC-0114,Logon
EVT-0015936,02/15/2023 08:57:37,U0165,PC-0114,Logoff
EVT-0015937,02/15/2023 08:26:01,U0166,PC-0018,Logon
EVT-0015938,02/15/2023 10:18:54,U0166,PC-0018,Logoff
EVT-0015939,02/15/2023 06:21:40,U0167,PC-0123,Logon
EVT-0015940,02/15/2023 08:29:46,U0167,PC-0123,Logoff
EVT-0015941,02/15/2023 06:03:27,U0168,PC-0147,Logon
EVT-0015942,02/15/2023 08:39:36,U0168,PC-0147,Logoff
EVT-0015943,02/15/2023 07:26:37,U0168,PC-0147,Logon
EVT-0015944,02/15/2023 11:34:08,U0168,PC-0147,Logoff
EVT-0015945,02/15/2023 10:59:45,U0170,PC-0005,Logon
EVT-0015946,02/15/2023 14:27:21,U0170,PC-0005,Logoff
EVT-0015947,02/15/2023 06:23:26,U0171,PC-0139,Logon
EVT-0015948,02/15/2023 10:58:08,U0171,PC-0139,Logoff
EVT-0015949,02/15/2023 07:28:30,U0172,PC-0204,Logon
EVT-0015950,02/15/2023 12:55:58,U0172,PC-0204,Logoff
EVT-0015951,02/15/2023 09:08:44,U0172,PC-0204,Logon
EVT-0015952,02/15/2023 11:55:44,U0172,PC-0204,Logoff
EVT-0015953,02/15/2023 06:34:43,U0173,PC-0178,Logon
EVT-0015954,02/15/2023 10:30:44,U0173,PC-0178,Logoff
EVT-0015955,02/15/2023 06:28:18,U0173,PC-0178,Logon
EVT-0015956,02/15/2023 10:13:04,U0173,PC-0178,Logoff
EVT-0015957,02/15/2023 09:24:02,U0174,PC-0168,Logon
EVT-0015958,02/15/2023 15:59:10,U0174,PC-0168,Logoff
EVT-0015959,02/15/2023 08:22:53,U0175,PC-0152,Logon
EVT-0015960,02/15/2023 12:34:01,U0175,PC-0152,Logoff
EVT-0015961,02/15/2023 07:07:30,U0175,PC-0152,Logon
EVT-0015962,02/15/2023 11:08:26,U0175,PC-0152,Logoff
EVT-0015963,02/15/2023 06:37:35,U0176,PC-0003,Logon
EVT-0015964,02/15/2023 08:14:40,U0176,PC-0003,Logoff
EVT-0015965,02/15/2023 10:46:00,U0177,PC-0014,Logon
EVT-0015966,02/15/2023 13:00:54,U0177,PC-0014,Logoff
EVT-0015967,02/15/2023 08:10:37,U0178,PC-0293,Logon
EVT-0015968,02/15/2023 10:49:58,U0178,PC-0293,Logoff
EVT-0015969,02/15/2023 08:52:46,U0178,PC-0293,Logon
EVT-0015970,02/15/2023 16:22:24,U0178,PC-0293,Logoff
EVT-0015971,02/15/2023 08:40:10,U0181,PC-0164,Logon
EVT-0015972,02/15/2023 14:09:58,U0181,PC-0164,Logoff
EVT-0015973,02/15/2023 09:00:32,U0181,PC-0164,Logon
EVT-0015974,02/15/2023 11:25:26,U0181,PC-0164,Logoff
EVT-0015975,02/15/2023 08:33:26,U0182,PC-0282,Logon
EVT-0015976,02/15/2023 13:28:31,U0182,PC-0282,Logoff
EVT-0015977,02/15/2023 10:29:58,U0182,PC-0282,Logon
EVT-0015978,02/15/2023 16:43:40,U0182,PC-0282,Logoff
EVT-0015979,02/15/2023 09:13:39,U0183,PC-0079,Logon
EVT-0015980,02/15/2023 10:31:22,U0183,PC-0079,Logoff
EVT-0015981,02/15/2023 08:39:19,U0183,PC-0242,Logon
EVT-0015982,02/15/2023 11:20:14,U0183,PC-0242,Logoff
EVT-0015983,02/15/2023 07:57:02,U0184,PC-0207,Logon
EVT-0015984,02/15/2023 11:17:06,U0184,PC-0207,Logoff
EVT-0015985,02/15/2023 07:20:30,U0184,PC-0128,Logon
EVT-0015986,02/15/2023 12:42:03,U0184,PC-0128,Logoff
EVT-0015987,02/15/2023 08:04:00,U0185,PC-0192,Logon
EVT-0015988,02/15/2023 13:10:07,U0185,PC-0192,Logoff
EVT-0015989,02/15/2023 07:48:00,U0185,PC-0192,Logon
EVT-0015990,02/15/2023 09:13:31,U0185,PC-0192,Logoff
EVT-0015991,02/15/2023 11:20:30,U0187,PC-0023,Logon
EVT-0015992,02/15/2023 16:52:09,U0187,PC-0023,Logoff
EVT-0015993,02/15/2023 07:53:18,U0187,PC-0023,Logon
EVT-0015994,02/15/2023 08:33:58,U0187,PC-0023,Logoff
EVT-0015995,02/15/2023 08:27:59,U0188,PC-0219,Logon
EVT-0015996,02/15/2023 12:29:11,U0188,PC-0219,Logoff
EVT-0015997,02/15/2023 10:51:43,U0188,PC-0219,Logon
EVT-0015998,02/15/2023 17:36:20,U0188,PC-0219,Logoff
EVT-0015999,02/15/2023 08:24:25,U0189,PC-0085,Logon
EVT-0016000,02/15/2023 13:10:10,U0189,PC-0085,Logoff
EVT-0016001,02/15/2023 07:24:38,U0189,PC-0110,Logon
EVT-0016002,02/15/2023 14:22:25,U0189,PC-0110,Logoff
EVT-0016003,02/15/2023 07:14:48,U0190,PC-0161,Logon
EVT-0016004,02/15/2023 11:08:21,U0190,PC-0161,Logoff
EVT-0016005,02/15/2023 11:21:29,U0191,PC-0161,Logon
EVT-0016006,02/15/2023 11:51:29,U0191,PC-0161,Logoff
EVT-0016007,02/15/2023 08:50:01,U0191,PC-0161,Logon
EVT-0016008,02/15/2023 11:19:33,U0191,PC-0161,Logoff
EVT-0016009,02/15/2023 07:26:01,U0192,PC-0197,Logon
EVT-0016010,02/15/2023 19:12:03,U0192,PC-0197,Logoff
EVT-0016011,02/15/2023 09:52:40,U0194,PC-0252,Logon
EVT-0016012,02/15/2023 12:03:20,U0194,PC-0252,Logoff
EVT-0016013,02/15/2023 07:03:34,U0195,PC-0235,Logon
EVT-0016014,02/15/2023 10:01:59,U0195,PC-0235,Logoff
EVT-0016015,02/15/2023 09:43:07,U0195,PC-0235,Logon
EVT-0016016,02/15/2023 11:10:31,U0195,PC-0235,Logoff
EVT-0016017,02/15/2023 08:06:18,U0196,PC-0280,Logon
EVT-0016018,02/15/2023 12:02:43,U0196,PC-0280,Logoff
EVT-0016019,02/15/2023 09:19:33,U0196,PC-0280,Logon
EVT-0016020,02/15/2023 18:36:12,U0196,PC-0280,Logoff
EVT-0016021,02/15/2023 10:24:07,U0197,PC-0122,Logon
EVT-0016022,02/15/2023 16:36:48,U0197,PC-0122,Logoff
EVT-0016023,02/15/2023 10:39:03,U0197,PC-0122,Logon
EVT-0016024,02/15/2023 11:53:59,U0197,PC-0122,Logoff
EVT-0016025,02/15/2023 06:13:56,U0198,PC-0150,Logon
EVT-0016026,02/15/2023 06:43:56,U0198,PC-0150,Logoff
EVT-0016027,02/15/2023 09:43:10,U0199,PC-0102,Logon
EVT-0016028,02/15/2023 18:20:43,U0199,PC-0102,Logoff
EVT-0016029,02/15/2023 08:20:21,U0199,PC-0075,Logon
EVT-0016030,02/15/2023 16:11:14,U0199,PC-0075,Logoff
EVT-0016031,02/16/2023 07:24:50,U0001,PC-0160,Logon
EVT-0016032,02/16/2023 11:41:42,U0001,PC-0160,Logoff
EVT-0016033,02/16/2023 10:26:22,U0002,PC-0004,Logon
EVT-0016034,02/16/2023 15:26:57,U0002,PC-0004,Logoff
EVT-0016035,02/16/2023 07:44:04,U0002,PC-0004,Logon
EVT-0016036,02/16/2023 11:30:39,U0002,PC-0004,Logoff
EVT-0016037,02/16/2023 06:03:18,U0002,PC-0205,Logon
EVT-0016038,02/16/2023 13:49:20,U0002,PC-0205,Logoff
EVT-0016039,02/16/2023 13:38:23,U0003,PC-0293,Logon
EVT-0016040,02/16/2023 15:43:30,U0003,PC-0293,Logoff
EVT-0016041,02/16/2023 07:47:08,U0003,PC-0293,Logon
EVT-0016042,02/16/2023 09:23:40,U0003,PC-0293,Logoff
EVT-0016043,02/16/2023 07:05:37,U0004,PC-0051,Logon
EVT-0016044,02/16/2023 12:02:03,U0004,PC-0051,Logoff
EVT-0016045,02/16/2023 07:37:07,U0004,PC-0051,Logon
EVT-0016046,02/16/2023 14:49:19,U0004,PC-0051,Logoff
EVT-0016047,02/16/2023 10:21:16,U0004,PC-0051,Logon
EVT-0016048,02/16/2023 14:52:00,U0004,PC-0051,Logoff
EVT-0016049,02/16/2023 10:39:56,U0004,PC-0051,Logon
EVT-0016050,02/16/2023 13:30:12,U0004,PC-0051,Logoff
EVT-0016051,02/16/2023 07:37:28,U0005,PC-0039,Logon
EVT-0016052,02/16/2023 11:16:47,U0005,PC-0039,Logoff
EVT-0016053,02/16/2023 08:43:24,U0005,PC-0039,Logon
EVT-0016054,02/16/2023 13:43:22,U0005,PC-0039,Logoff
EVT-0016055,02/16/2023 08:27:53,U0005,PC-0039,Logon
EVT-0016056,02/16/2023 14:57:31,U0005,PC-0039,Logoff
EVT-0016057,02/16/2023 09:55:00,U0005,PC-0039,Logon
EVT-0016058,02/16/2023 13:47:37,U0005,PC-0039,Logoff
EVT-0016059,02/16/2023 06:36:58,U0005,PC-0153,Logon
EVT-0016060,02/16/2023 10:53:36,U0005,PC-0153,Logoff
EVT-0016061,02/16/2023 08:47:46,U0006,PC-0195,Logon
EVT-0016062,02/16/2023 15:26:21,U0006,PC-0195,Logoff
EVT-0016063,02/16/2023 07:16:29,U0007,PC-0161,Logon
EVT-0016064,02/16/2023 08:00:53,U0007,PC-0161,Logoff
EVT-0016065,02/16/2023 06:23:19,U0007,PC-0161,Logon
EVT-0016066,02/16/2023 10:57:39,U0007,PC-0161,Logoff
EVT-0016067,02/16/2023 08:21:16,U0009,PC-0105,Logon
EVT-0016068,02/16/2023 12:43:37,U0009,PC-0105,Logoff
EVT-0016069,02/16/2023 08:20:05,U0010,PC-0289,Logon
EVT-0016070,02/16/2023 12:59:47,U0010,PC-0289,Logoff
EVT-0016071,02/16/2023 06:24:51,U0011,PC-0230,Logon
EVT-0016072,02/16/2023 07:26:24,U0011,PC-0230,Logoff
EVT-0016073,02/16/2023 12:01:14,U0013,PC-0002,Logon
EVT-0016074,02/16/2023 15:28:18,U0013,PC-0002,Logoff
EVT-0016075,02/16/2023 08:41:41,U0015,PC-0182,Logon
EVT-0016076,02/16/2023 12:20:53,U0015,PC-0182,Logoff
EVT-0016077,02/16/2023 08:46:30,U0016,PC-0137,Logon
EVT-0016078,02/16/2023 12:46:55,U0016,PC-0137,Logoff
EVT-0016079,02/16/2023 10:43:39,U0016,PC-0137,Logon
EVT-0016080,02/16/2023 16:20:58,U0016,PC-0137,Logoff
EVT-0016081,02/16/2023 09:28:53,U0017,PC-0013,Logon
EVT-0016082,02/16/2023 13:17:40,U0017,PC-0013,Logoff
EVT-0016083,02/16/2023 08:43:51,U0019,PC-0296,Logon
EVT-0016084,02/16/2023 11:08:23,U0019,PC-0296,Logoff
EVT-0016085,02/16/2023 08:30:49,U0019,PC-0296,Logon
EVT-0016086,02/16/2023 15:54:21,U0019,PC-0296,Logoff
EVT-0016087,02/16/2023 09:28:47,U0022,PC-0243,Logon
EVT-0016088,02/16/2023 15:20:05,U0022,PC-0243,Logoff
EVT-0016089,02/16/2023 07:57:14,U0022,PC-0243,Logon
EVT-0016090,02/16/2023 11:49:22,U0022,PC-0243,Logoff
EVT-0016091,02/16/2023 08:15:00,U0023,PC-0126,Logon
EVT-0016092,02/16/2023 14:38:05,U0023,PC-0126,Logoff
EVT-0016093,02/16/2023 10:08:19,U0023,PC-0126,Logon
EVT-0016094,02/16/2023 16:56:06,U0023,PC-0126,Logoff
EVT-0016095,02/16/2023 07:25:25,U0024,PC-0218,Logon
EVT-0016096,02/16/2023 14:01:00,U0024,PC-0218,Logoff
EVT-0016097,02/16/2023 09:28:01,U0024,PC-0218,Logon
EVT-0016098,02/16/2023 11:09:41,U0024,PC-0218,Logoff
EVT-0016099,02/16/2023 07:51:15,U0026,PC-0123,Logon
EVT-0016100,02/16/2023 12:49:52,U0026,PC-0123,Logoff
EVT-0016101,02/16/2023 08:41:29,U0027,PC-0079,Logon
EVT-0016102,02/16/2023 13:43:34,U0027,PC-0079,Logoff
EVT-0016103,02/16/2023 10:02:54,U0027,PC-0091,Logon
EVT-0016104,02/16/2023 14:47:43,U0027,PC-0091,Logoff
EVT-0016105,02/16/2023 11:10:34,U0028,PC-0013,Logon
EVT-0016106,02/16/2023 12:28:26,U0028,PC-0013,Logoff
EVT-0016107,02/16/2023 09:54:24,U0029,PC-0113,Logon
EVT-0016108,02/16/2023 12:13:31,U0029,PC-0113,Logoff
EVT-0016109,02/16/2023 07:27:39,U0030,PC-0202,Logon
EVT-0016110,02/16/2023 09:57:46,U0030,PC-0202,Logoff
EVT-0016111,02/16/2023 11:38:10,U0030,PC-0202,Logon
EVT-0016112,02/16/2023 16:45:33,U0030,PC-0202,Logoff
EVT-0016113,02/16/2023 11:08:51,U0031,PC-0195,Logon
EVT-0016114,02/16/2023 17:27:59,U0031,PC-0195,Logoff
EVT-0016115,02/16/2023 09:20:40,U0032,PC-0016,Logon
EVT-0016116,02/16/2023 12:42:12,U0032,PC-0016,Logoff
EVT-0016117,02/16/2023 07:51:09,U0032,PC-0016,Logon
EVT-0016118,02/16/2023 11:42:49,U0032,PC-0016,Logoff
EVT-0016119,02/16/2023 09:51:11,U0033,PC-0132,Logon
EVT-0016120,02/16/2023 13:43:13,U0033,PC-0132,Logoff
EVT-0016121,02/16/2023 09:53:36,U0033,PC-0132,Logon
EVT-0016122,02/16/2023 10:55:25,U0033,PC-0132,Logoff
EVT-0016123,02/16/2023 08:53:21,U0034,PC-0102,Logon
EVT-0016124,02/16/2023 11:32:22,U0034,PC-0102,Logoff
EVT-0016125,02/16/2023 08:35:17,U0035,PC-0216,Logon
EVT-0016126,02/16/2023 12:21:41,U0035,PC-0216,Logoff
EVT-0016127,02/16/2023 07:24:05,U0035,PC-0216,Logon
EVT-0016128,02/16/2023 13:12:33,U0035,PC-0216,Logoff
EVT-0016129,02/16/2023 10:58:45,U0036,PC-0276,Logon
EVT-0016130,02/16/2023 12:25:40,U0036,PC-0276,Logoff
EVT-0016131,02/16/2023 08:00:13,U0037,PC-0158,Logon
EVT-0016132,02/16/2023 10:23:20,U0037,PC-0158,Logoff
EVT-0016133,02/16/2023 06:31:56,U0038,PC-0142,Logon
EVT-0016134,02/16/2023 07:01:56,U0038,PC-0142,Logoff
EVT-0016135,02/16/2023 07:08:13,U0039,PC-0252,Logon
EVT-0016136,02/16/2023 09:40:16,U0039,PC-0252,Logoff
EVT-0016137,02/16/2023 06:23:18,U0040,PC-0243,Logon
EVT-0016138,02/16/2023 13:28:55,U0040,PC-0243,Logoff
EVT-0016139,02/16/2023 11:51:03,U0040,PC-0243,Logon
EVT-0016140,02/16/2023 17:17:11,U0040,PC-0243,Logoff
EVT-0016141,02/16/2023 08:43:11,U0041,PC-0275,Logon
EVT-0016142,02/16/2023 10:40:01,U0041,PC-0275,Logoff
EVT-0016143,02/16/2023 08:55:38,U0041,PC-0275,Logon
EVT-0016144,02/16/2023 13:32:38,U0041,PC-0275,Logoff
EVT-0016145,02/16/2023 08:38:07,U0042,PC-0092,Logon
EVT-0016146,02/16/2023 10:20:21,U0042,PC-0092,Logoff
EVT-0016147,02/16/2023 10:21:56,U0043,PC-0252,Logon
EVT-0016148,02/16/2023 10:51:56,U0043,PC-0252,Logoff
EVT-0016149,02/16/2023 09:45:52,U0044,PC-0034,Logon
EVT-0016150,02/16/2023 12:08:03,U0044,PC-0034,Logoff
EVT-0016151,02/16/2023 09:55:27,U0044,PC-0034,Logon
EVT-0016152,02/16/2023 11:45:25,U0044,PC-0034,Logoff
EVT-0016153,02/16/2023 06:05:53,U0045,PC-0116,Logon
EVT-0016154,02/16/2023 10:13:51,U0045,PC-0116,Logoff
EVT-0016155,02/16/2023 10:21:54,U0047,PC-0132,Logon
EVT-0016156,02/16/2023 13:56:11,U0047,PC-0132,Logoff
EVT-0016157,02/16/2023 08:17:39,U0047,PC-0163,Logon
EVT-0016158,02/16/2023 10:05:23,U0047,PC-0163,Logoff
EVT-0016159,02/16/2023 06:56:08,U0048,PC-0059,Logon
EVT-0016160,02/16/2023 13:50:34,U0048,PC-0059,Logoff
EVT-0016161,02/16/2023 08:20:49,U0049,PC-0148,Logon
EVT-0016162,02/16/2023 09:21:58,U0049,PC-0148,Logoff
EVT-0016163,02/16/2023 08:39:01,U0050,PC-0021,Logon
EVT-0016164,02/16/2023 12:58:48,U0050,PC-0021,Logoff
EVT-0016165,02/16/2023 08:39:50,U0050,PC-0021,Logon
EVT-0016166,02/16/2023 11:54:25,U0050,PC-0021,Logoff
EVT-0016167,02/16/2023 08:21:15,U0051,PC-0090,Logon
EVT-0016168,02/16/2023 14:27:52,U0051,PC-0090,Logoff
EVT-0016169,02/16/2023 08:17:24,U0051,PC-0090,Logon
EVT-0016170,02/16/2023 14:01:14,U0051,PC-0090,Logoff
EVT-0016171,02/16/2023 08:08:35,U0052,PC-0165,Logon
EVT-0016172,02/16/2023 15:53:54,U0052,PC-0165,Logoff
EVT-0016173,02/16/2023 08:37:10,U0052,PC-0083,Logon
EVT-0016174,02/16/2023 12:59:17,U0052,PC-0083,Logoff
EVT-0016175,02/16/2023 09:59:03,U0054,PC-0148,Logon
EVT-0016176,02/16/2023 15:09:17,U0054,PC-0148,Logoff
EVT-0016177,02/16/2023 08:21:43,U0057,PC-0283,Logon
EVT-0016178,02/16/2023 16:28:50,U0057,PC-0283,Logoff
EVT-0016179,02/16/2023 08:48:17,U0057,PC-0283,Logon
EVT-0016180,02/16/2023 12:53:54,U0057,PC-0283,Logoff
EVT-0016181,02/16/2023 10:10:56,U0058,PC-0078,Logon
EVT-0016182,02/16/2023 13:04:20,U0058,PC-0078,Logoff
EVT-0016183,02/16/2023 10:49:45,U0059,PC-0074,Logon
EVT-0016184,02/16/2023 12:57:15,U0059,PC-0074,Logoff
EVT-0016185,02/16/2023 10:24:52,U0060,PC-0163,Logon
EVT-0016186,02/16/2023 13:13:10,U0060,PC-0163,Logoff
EVT-0016187,02/16/2023 06:23:24,U0060,PC-0163,Logon
EVT-0016188,02/16/2023 10:18:15,U0060,PC-0163,Logoff
EVT-0016189,02/16/2023 07:51:14,U0061,PC-0086,Logon
EVT-0016190,02/16/2023 11:26:57,U0061,PC-0086,Logoff
EVT-0016191,02/16/2023 06:13:04,U0061,PC-0180,Logon
EVT-0016192,02/16/2023 08:09:09,U0061,PC-0180,Logoff
EVT-0016193,02/16/2023 10:22:48,U0062,PC-0211,Logon
EVT-0016194,02/16/2023 13:57:06,U0062,PC-0211,Logoff
EVT-0016195,02/16/2023 07:56:33,U0063,PC-0236,Logon
EVT-0016196,02/16/2023 11:41:43,U0063,PC-0236,Logoff
EVT-0016197,02/16/2023 11:21:30,U0063,PC-0236,Logon
EVT-0016198,02/16/2023 15:43:32,U0063,PC-0236,Logoff
EVT-0016199,02/16/2023 07:00:43,U0064,PC-0102,Logon
EVT-0016200,02/16/2023 09:32:31,U0064,PC-0102,Logoff
EVT-0016201,02/16/2023 09:37:54,U0065,PC-0290,Logon
EVT-0016202,02/16/2023 11:01:46,U0065,PC-0290,Logoff
EVT-0016203,02/16/2023 06:50:40,U0065,PC-0290,Logon
EVT-0016204,02/16/2023 10:33:21,U0065,PC-0290,Logoff
EVT-0016205,02/16/2023 09:21:55,U0066,PC-0071,Logon
EVT-0016206,02/16/2023 10:27:28,U0066,PC-0071,Logoff
EVT-0016207,02/16/2023 07:29:00,U0067,PC-0277,Logon
EVT-0016208,02/16/2023 09:43:40,U0067,PC-0277,Logoff
EVT-0016209,02/16/2023 09:34:51,U0067,PC-0277,Logon
EVT-0016210,02/16/2023 12:26:20,U0067,PC-0277,Logoff
EVT-0016211,02/16/2023 07:21:03,U0068,PC-0039,Logon
EVT-0016212,02/16/2023 13:04:11,U0068,PC-0039,Logoff
EVT-0016213,02/16/2023 08:08:02,U0068,PC-0039,Logon
EVT-0016214,02/16/2023 11:58:12,U0068,PC-0039,Logoff
EVT-0016215,02/16/2023 09:57:37,U0069,PC-0135,Logon
EVT-0016216,02/16/2023 14:31:57,U0069,PC-0135,Logoff
EVT-0016217,02/16/2023 09:01:40,U0072,PC-0186,Logon
EVT-0016218,02/16/2023 12:51:50,U0072,PC-0186,Logoff
EVT-0016219,02/16/2023 08:30:31,U0072,PC-0186,Logon
EVT-0016220,02/16/2023 14:58:19,U0072,PC-0186,Logoff
EVT-0016221,02/16/2023 09:50:16,U0073,PC-0011,Logon
EVT-0016222,02/16/2023 14:16:14,U0073,PC-0011,Logoff
EVT-0016223,02/16/2023 10:40:06,U0074,PC-0076,Logon
EVT-0016224,02/16/2023 14:51:17,U0074,PC-0076,Logoff
EVT-0016225,02/16/2023 10:39:47,U0074,PC-0076,Logon
EVT-0016226,02/16/2023 15:52:33,U0074,PC-0076,Logoff
EVT-0016227,02/16/2023 08:12:48,U0076,PC-0244,Logon
EVT-0016228,02/16/2023 12:29:52,U0076,PC-0244,Logoff
EVT-0016229,02/16/2023 06:04:47,U0078,PC-0281,Logon
EVT-0016230,02/16/2023 06:41:10,U0078,PC-0281,Logoff
EVT-0016231,02/16/2023 11:05:40,U0079,PC-0111,Logon
EVT-0016232,02/16/2023 13:14:27,U0079,PC-0111,Logoff
EVT-0016233,02/16/2023 06:17:30,U0079,PC-0015,Logon
EVT-0016234,02/16/2023 12:08:13,U0079,PC-0015,Logoff
EVT-0016235,02/16/2023 08:11:28,U0080,PC-0079,Logon
EVT-0016236,02/16/2023 10:52:00,U0080,PC-0079,Logoff
EVT-0016237,02/16/2023 06:45:01,U0080,PC-0079,Logon
EVT-0016238,02/16/2023 15:11:54,U0080,PC-0079,Logoff
EVT-0016239,02/16/2023 11:48:48,U0081,PC-0063,Logon
EVT-0016240,02/16/2023 14:34:45,U0081,PC-0063,Logoff
EVT-0016241,02/16/2023 09:40:55,U0082,PC-0056,Logon
EVT-0016242,02/16/2023 14:34:54,U0082,PC-0056,Logoff
EVT-0016243,02/16/2023 09:36:59,U0083,PC-0253,Logon
EVT-0016244,02/16/2023 14:14:57,U0083,PC-0253,Logoff
EVT-0016245,02/16/2023 10:56:24,U0084,PC-0272,Logon
EVT-0016246,02/16/2023 16:19:28,U0084,PC-0272,Logoff
EVT-0016247,02/16/2023 08:35:24,U0084,PC-0152,Logon
EVT-0016248,02/16/2023 17:26:42,U0084,PC-0152,Logoff
EVT-0016249,02/16/2023 06:06:25,U0086,PC-0250,Logon
EVT-0016250,02/16/2023 09:05:09,U0086,PC-0250,Logoff
EVT-0016251,02/16/2023 11:24:53,U0087,PC-0004,Logon
EVT-0016252,02/16/2023 19:55:20,U0087,PC-0004,Logoff
EVT-0016253,02/16/2023 08:03:50,U0088,PC-0010,Logon
EVT-0016254,02/16/2023 12:09:14,U0088,PC-0010,Logoff
EVT-0016255,02/16/2023 06:15:31,U0088,PC-0010,Logon
EVT-0016256,02/16/2023 12:24:44,U0088,PC-0010,Logoff
EVT-0016257,02/16/2023 09:07:02,U0089,PC-0083,Logon
EVT-0016258,02/16/2023 13:33:57,U0089,PC-0083,Logoff
EVT-0016259,02/16/2023 07:39:51,U0090,PC-0174,Logon
EVT-0016260,02/16/2023 11:37:39,U0090,PC-0174,Logoff
EVT-0016261,02/16/2023 08:29:03,U0092,PC-0091,Logon
EVT-0016262,02/16/2023 09:35:49,U0092,PC-0091,Logoff
EVT-0016263,02/16/2023 08:43:27,U0093,PC-0029,Logon
EVT-0016264,02/16/2023 15:32:54,U0093,PC-0029,Logoff
EVT-0016265,02/16/2023 07:48:23,U0093,PC-0029,Logon
EVT-0016266,02/16/2023 11:20:07,U0093,PC-0029,Logoff
EVT-0016267,02/16/2023 10:14:25,U0094,PC-0260,Logon
EVT-0016268,02/16/2023 11:52:14,U0094,PC-0260,Logoff
EVT-0016269,02/16/2023 06:58:17,U0095,PC-0176,Logon
EVT-0016270,02/16/2023 08:29:48,U0095,PC-0176,Logoff
EVT-0016271,02/16/2023 12:53:01,U0095,PC-0176,Logon
EVT-0016272,02/16/2023 14:35:40,U0095,PC-0176,Logoff
EVT-0016273,02/16/2023 08:33:18,U0096,PC-0174,Logon
EVT-0016274,02/16/2023 09:03:18,U0096,PC-0174,Logoff
EVT-0016275,02/16/2023 08:02:34,U0098,PC-0162,Logon
EVT-0016276,02/16/2023 13:19:44,U0098,PC-0162,Logoff
EVT-0016277,02/16/2023 09:56:13,U0098,PC-0279,Logon
EVT-0016278,02/16/2023 12:49:35,U0098,PC-0279,Logoff
EVT-0016279,02/16/2023 10:02:00,U0099,PC-0202,Logon
EVT-0016280,02/16/2023 14:23:47,U0099,PC-0202,Logoff
EVT-0016281,02/16/2023 07:22:12,U0100,PC-0020,Logon
EVT-0016282,02/16/2023 12:38:01,U0100,PC-0020,Logoff
EVT-0016283,02/16/2023 08:18:50,U0100,PC-0020,Logon
EVT-0016284,02/16/2023 10:12:27,U0100,PC-0020,Logoff
EVT-0016285,02/16/2023 08:05:06,U0102,PC-0145,Logon
EVT-0016286,02/16/2023 13:08:53,U0102,PC-0145,Logoff
EVT-0016287,02/16/2023 09:40:12,U0102,PC-0179,Logon
EVT-0016288,02/16/2023 10:18:13,U0102,PC-0179,Logoff
EVT-0016289,02/16/2023 10:11:24,U0103,PC-0064,Logon
EVT-0016290,02/16/2023 16:06:43,U0103,PC-0064,Logoff
EVT-0016291,02/16/2023 09:58:03,U0106,PC-0111,Logon
EVT-0016292,02/16/2023 12:05:35,U0106,PC-0111,Logoff
EVT-0016293,02/16/2023 06:52:40,U0107,PC-0033,Logon
EVT-0016294,02/16/2023 09:06:17,U0107,PC-0033,Logoff
EVT-0016295,02/16/2023 11:32:45,U0107,PC-0033,Logon
EVT-0016296,02/16/2023 15:53:17,U0107,PC-0033,Logoff
EVT-0016297,02/16/2023 10:32:01,U0108,PC-0096,Logon
EVT-0016298,02/16/2023 16:40:48,U0108,PC-0096,Logoff
EVT-0016299,02/16/2023 12:43:53,U0109,PC-0009,Logon
EVT-0016300,02/16/2023 18:48:53,U0109,PC-0009,Logoff
EVT-0016301,02/16/2023 08:28:06,U0110,PC-0090,Logon
EVT-0016302,02/16/2023 13:07:29,U0110,PC-0090,Logoff
EVT-0016303,02/16/2023 08:33:57,U0110,PC-0233,Logon
EVT-0016304,02/16/2023 12:33:27,U0110,PC-0233,Logoff
EVT-0016305,02/16/2023 11:58:23,U0111,PC-0204,Logon
EVT-0016306,02/16/2023 12:48:08,U0111,PC-0204,Logoff
